,city,job_title,company_name,location,summary,salary,og_salary_period
3101,los angeles,computational scientist,arete associates,northridge  ca, assess algorithm performance on real world data  sensor applications including eo ir and radar  data analysis  signal processing  machine learning  algorithm   ,84500.0,year
3144,los angeles,principal data scientist,harnham,los angeles  ca, principal data scientist  your role as principal data scientist  a compelling opportunity has arisen to join one of la's leading digital agencies as a principal   ,160000.0,year
3165,los angeles,sr  data scientist needed for top la start up  huge opportunity,consol partners,los angeles  ca, leading content discovery platform seeking senior data scientist to join evolving  entrepreneurial big data team with their rapidly growing organization    ,160000.0,year
3168,los angeles,market research analyst  automotive electronics,parallel partners,torrance  ca, devise and evaluate methods and procedures for collecting data  surveys  opinion polls  or questionnaires   or arrange to obtain existing data    ,67500.0,year
3274,los angeles,java engineer,lt,los angeles  ca, our data team consists of three data analysts and three data scientists  my client a leading mobile application company located in los angeles  ca is looking   ,190000.0,year
3280,los angeles,property and casualty predictive modeler #74851,ezra penland actuarial recruitment,los angeles  ca, client prefers this data scientist to have 8 to 15 years of experience  approximately  must have experience with advanced statistical analysis of insurance   ,160000.0,year
3303,los angeles,senior devops engineer,lt,los angeles  ca, our data team consists of three data analysts and three data scientists  my client a leading mobile application company located in los angeles  ca is looking   ,190000.0,year
3401,los angeles,lead android developer,lt,los angeles  ca, our data team consists of two data analysts and two data scientists  my client a leading mobile application company located right here in the beautiful los   ,190000.0,year
3434,los angeles,database marketing statistician,viking cruises,woodland hills  ca,successful candidate must be able to apply best practices in data preparation and data cleansing from source data  create predictive and descriptive derived   ,120000.0,year
3439,los angeles,senior data scientist,cybercoders,santa monica  ca,data mining   data pipeline architecture  sql hql redshift  python  and libraries like numpy scipy etc   r  matlab or similar tools   machine learning algorithm   ,175000.0,year
3450,philadelphia,data scientist,computer enterprises  inc   cei ,philadelphia  pa, excel  sql  sas  r  and tableau  through determination of appropriate analytic approach  sample data analysis  trending  regression  etc      ,160000.0,year
3459,philadelphia,data scientist,workbridge associates,philadelphia  pa, data mining experience  if you’re a data scientist or aspiring that leverages a healthy amount of machine learning and predictive modeling with either python or   ,107500.0,year
3476,philadelphia,data scientist,jobspring partners,philadelphia  pa, this candidate will lead a team of data scientists and data engineers that develop the data processing engine that analyze and translate data from medical   ,160000.0,year
